sexe,prenom,annee,nombre
2,FELICITE,1928,33
2,FELICITE,1929,31
2,FELICITE,1930,45
2,FELICITE,1931,26
2,FELICITE,1932,35
2,FELICITE,1933,25
2,FELICITE,1934,22
2,FELICITE,1935,31
2,FELICITE,1936,20
2,FELICITE,1937,19
2,FELICITE,1938,21
2,FELICITE,1939,18
2,FELICITE,1940,14
2,FELICITE,1941,27
2,FELICITE,1942,14
2,FELICITE,1943,11
2,FELICITE,1944,20
2,FELICITE,1946,18
2,FELICITE,1947,11
2,FELICITE,1948,12
2,FELICITE,1949,10
2,FELICITE,1950,18
2,FELICITE,1951,20
2,FELICITE,1952,15
2,FELICITE,1954,14
2,FELICITE,1955,14
2,FELICITE,1956,10
2,FELICITE,1961,10
2,FELICITE,1962,10
2,FELICITE,2009,10
2,FELIX,1945,12
2,FELIX,1951,11
2,FELIX,1954,10
2,FERDINANDE,1913,10
2,FERIEL,1992,10
2,FERIEL,1996,19
2,FERIEL,2001,11
2,FERIEL,2002,22
2,FERIEL,2003,32
2,FERIEL,2004,29
2,FERIEL,2005,44
2,FERIEL,2006,56
2,FERIEL,2007,54
2,FERIEL,2008,65
2,FERIEL,2009,44
2,FERIEL,2010,53
2,FERIEL,2011,41
2,FERIEL,2012,51
2,FERIEL,2013,53
2,FERIEL,2014,50
2,FERIEL,2015,36
2,FERIEL,2016,36
2,FERIEL,2017,43
2,FERIEL,2018,36
2,FERIEL,2019,11
2,FERIEL,2020,23
2,FERIEL,2021,19
2,FERIEL,2022,16
2,FERNANDA,1967,15
2,FERNANDA,1968,28
2,FERNANDA,1969,23
2,FERNANDA,1970,40
2,FERNANDA,1971,59
2,FERNANDA,1972,43
2,FERNANDA,1973,36
2,FERNANDA,1974,49
2,FERNANDA,1975,28
2,FERNANDA,1976,11
2,FERNANDE,1900,1875
2,FERNANDE,1901,2046
2,FERNANDE,1902,2096
2,FERNANDE,1903,2195
2,FERNANDE,1904,2232
2,FERNANDE,1905,2363
2,FERNANDE,1906,2355
2,FERNANDE,1907,2488
2,FERNANDE,1908,2665
2,FERNANDE,1909,2630
2,FERNANDE,1910,2746
2,FERNANDE,1911,2598
2,FERNANDE,1912,2798
2,FERNANDE,1913,2761
2,FERNANDE,1914,2670
2,FERNANDE,1915,1793
2,FERNANDE,1916,1417
2,FERNANDE,1917,1538
2,FERNANDE,1918,1685
2,FERNANDE,1919,1917
2,FERNANDE,1920,3142
2,FERNANDE,1921,2970
2,FERNANDE,1922,2633
2,FERNANDE,1923,2476
2,FERNANDE,1924,2265
2,FERNANDE,1925,2133
2,FERNANDE,1926,1966
2,FERNANDE,1927,1860
2,FERNANDE,1928,1618
2,FERNANDE,1929,1574
2,FERNANDE,1930,1461
2,FERNANDE,1931,1389
2,FERNANDE,1932,1317
2,FERNANDE,1933,1177
2,FERNANDE,1934,1049
2,FERNANDE,1935,935
2,FERNANDE,1936,889
2,FERNANDE,1937,827
2,FERNANDE,1938,731
2,FERNANDE,1939,719
2,FERNANDE,1940,634
2,FERNANDE,1941,425
2,FERNANDE,1942,370
2,FERNANDE,1943,344
2,FERNANDE,1944,323
2,FERNANDE,1945,320
2,FERNANDE,1946,407
2,FERNANDE,1947,357
2,FERNANDE,1948,317
2,FERNANDE,1949,282
2,FERNANDE,1950,262
2,FERNANDE,1951,226
2,FERNANDE,1952,169
2,FERNANDE,1953,142
2,FERNANDE,1954,124
2,FERNANDE,1955,111
2,FERNANDE,1956,123
2,FERNANDE,1957,69
2,FERNANDE,1958,56
2,FERNANDE,1959,53
2,FERNANDE,1960,48
2,FERNANDE,1961,44
2,FERNANDE,1962,36
2,FERNANDE,1963,20
2,FERNANDE,1964,29
2,FERNANDE,1965,11
2,FERNANDE,1966,15
2,FERNANDE,1967,14
2,FERYEL,2005,21
2,FERYEL,2006,19
2,FERYEL,2007,50
2,FERYEL,2008,48
2,FERYEL,2009,63
2,FERYEL,2010,62
2,FERYEL,2011,57
2,FERYEL,2012,43
2,FERYEL,2013,36
2,FERYEL,2014,36
2,FERYEL,2015,51
2,FERYEL,2016,44
2,FERYEL,2017,48
2,FERYEL,2018,37
2,FERYEL,2019,26
2,FERYEL,2020,32
2,FERYEL,2021,26
2,FEYZA,2001,10
2,FEYZA,2003,15
2,FEYZA,2005,20
2,FEYZA,2013,48
2,FEYZA,2014,18
2,FEYZA,2015,17
2,FEYZA,2018,10
2,FIDELINE,1900,15
2,FIDELINE,1902,16
2,FIDELINE,1904,17
2,FIDELINE,1905,13
2,FIDELINE,1908,12
2,FIDELINE,1909,13
2,FIDELINE,1911,13
2,FIDELINE,1923,11
2,FILIZ,1978,10
2,FILIZ,1979,13
2,FILIZ,1988,11
2,FIONA,1984,22
2,FIONA,1985,44
2,FIONA,1986,190
2,FIONA,1987,227
2,FIONA,1988,248
2,FIONA,1989,303
2,FIONA,1990,346
2,FIONA,1991,379
2,FIONA,1992,373
2,FIONA,1993,365
2,FIONA,1994,476
2,FIONA,1995,505
2,FIONA,1996,534
2,FIONA,1997,657
2,FIONA,1998,539
2,FIONA,1999,453
2,FIONA,2000,537
2,FIONA,2001,552
2,FIONA,2002,480
2,FIONA,2003,509
2,FIONA,2004,416
2,FIONA,2005,329
2,FIONA,2006,241
2,FIONA,2007,228
2,FIONA,2008,180
2,FIONA,2009,96
2,FIONA,2010,64
2,FIONA,2011,43
2,FIONA,2012,31
2,FIONA,2013,26
2,FIONA,2014,27
2,FIONA,2015,12
2,FIONA,2016,13
2,FIONA,2017,12
2,FIONA,2018,10
2,FIRDAOUS,2007,11
2,FIRDAOUS,2008,10
2,FIRDAOUS,2014,11
2,FIRDAOUS,2015,20
2,FIRDAOUS,2017,10
2,FIRDAOUS,2018,20
2,FIRDAOUS,2019,15
2,FIRDAWS,2005,12
2,FIRDAWS,2006,12
2,FIRDAWS,2007,13
2,FIRDAWS,2008,28
2,FIRDAWS,2009,22
2,FIRDAWS,2010,27
2,FIRDAWS,2011,40
2,FIRDAWS,2012,82
2,FIRDAWS,2013,62
2,FIRDAWS,2014,99
2,FIRDAWS,2015,84
2,FIRDAWS,2016,77
2,FIRDAWS,2017,78
2,FIRDAWS,2018,77
2,FIRDAWS,2019,70
2,FIRDAWS,2020,79
2,FIRDAWS,2021,58
2,FIRDAWS,2022,76
2,FLAVIA,1990,11
2,FLAVIA,2002,12
2,FLAVIA,2003,14
2,FLAVIA,2005,19
2,FLAVIA,2006,13
2,FLAVIE,1900,17
2,FLAVIE,1901,20
2,FLAVIE,1902,23
2,FLAVIE,1903,42
2,FLAVIE,1904,18
2,FLAVIE,1905,28
2,FLAVIE,1906,28
2,FLAVIE,1907,30
2,FLAVIE,1908,25
2,FLAVIE,1909,33
2,FLAVIE,1910,21
2,FLAVIE,1911,16
2,FLAVIE,1912,20
2,FLAVIE,1913,33
2,FLAVIE,1914,18
2,FLAVIE,1915,13
2,FLAVIE,1916,18
2,FLAVIE,1917,11
2,FLAVIE,1923,14
2,FLAVIE,1924,13
2,FLAVIE,1925,11
2,FLAVIE,1926,15
2,FLAVIE,1927,12
2,FLAVIE,1934,10
2,FLAVIE,1935,12
2,FLAVIE,1936,14
2,FLAVIE,1937,13
2,FLAVIE,1939,13
2,FLAVIE,1946,12
2,FLAVIE,1966,10
2,FLAVIE,1969,15
2,FLAVIE,1970,13
2,FLAVIE,1971,18
2,FLAVIE,1972,17
2,FLAVIE,1973,24
2,FLAVIE,1974,21
2,FLAVIE,1975,14
2,FLAVIE,1976,23
2,FLAVIE,1977,63
2,FLAVIE,1978,67
2,FLAVIE,1979,49
2,FLAVIE,1980,74
2,FLAVIE,1981,130
2,FLAVIE,1982,170
2,FLAVIE,1983,188
2,FLAVIE,1984,196
2,FLAVIE,1985,194
2,FLAVIE,1986,205
2,FLAVIE,1987,223
2,FLAVIE,1988,254
2,FLAVIE,1989,234
2,FLAVIE,1990,254
2,FLAVIE,1991,235
2,FLAVIE,1992,224
2,FLAVIE,1993,189
2,FLAVIE,1994,171
2,FLAVIE,1995,206
2,FLAVIE,1996,220
2,FLAVIE,1997,239
2,FLAVIE,1998,340
2,FLAVIE,1999,456
2,FLAVIE,2000,565
2,FLAVIE,2001,1092
2,FLAVIE,2002,1425
2,FLAVIE,2003,1165
2,FLAVIE,2004,1093
2,FLAVIE,2005,957
2,FLAVIE,2006,745
2,FLAVIE,2007,532
2,FLAVIE,2008,365
2,FLAVIE,2009,284
2,FLAVIE,2010,252
2,FLAVIE,2011,223
2,FLAVIE,2012,257
2,FLAVIE,2013,179
2,FLAVIE,2014,163
2,FLAVIE,2015,134
2,FLAVIE,2016,132
2,FLAVIE,2017,92
2,FLAVIE,2018,57
2,FLAVIE,2019,51
2,FLAVIE,2020,40
2,FLAVIE,2021,38
2,FLAVIE,2022,32
2,FLAVY,2002,18
2,FLAVY,2005,11
2,FLAVY,2006,17
2,FLEUR,1972,65
2,FLEUR,1973,52
2,FLEUR,1974,40
2,FLEUR,1975,33
2,FLEUR,1976,36
2,FLEUR,1977,57
2,FLEUR,1978,76
2,FLEUR,1979,52
2,FLEUR,1980,71
2,FLEUR,1981,61
2,FLEUR,1982,58
2,FLEUR,1983,72
2,FLEUR,1984,47
2,FLEUR,1985,61
2,FLEUR,1986,66
2,FLEUR,1987,65
2,FLEUR,1988,45
2,FLEUR,1989,33
2,FLEUR,1990,34
2,FLEUR,1991,36
2,FLEUR,1992,22
2,FLEUR,1993,19
2,FLEUR,1994,29
2,FLEUR,1995,17
2,FLEUR,1996,29
2,FLEUR,1997,12
2,FLEUR,1998,26
2,FLEUR,1999,34
2,FLEUR,2000,29
2,FLEUR,2001,43
2,FLEUR,2002,46
2,FLEUR,2003,62
2,FLEUR,2004,88
2,FLEUR,2005,84
2,FLEUR,2006,111
2,FLEUR,2007,105
2,FLEUR,2008,94
2,FLEUR,2009,83
2,FLEUR,2010,92
2,FLEUR,2011,90
2,FLEUR,2012,79
2,FLEUR,2013,95
2,FLEUR,2014,87
2,FLEUR,2015,87
2,FLEUR,2016,72
2,FLEUR,2017,74
2,FLEUR,2018,54
2,FLEUR,2019,52
2,FLEUR,2020,46
2,FLEUR,2021,66
2,FLEUR,2022,47
2,FLEURINE,1900,15
2,FLEURINE,1901,15
2,FLEURINE,1903,12
2,FLEURINE,1904,11
2,FLEURINE,1905,11
2,FLEURINE,1909,11
2,FLEURINE,1912,17
2,FLEURINE,1921,12
2,FLORA,1900,24
2,FLORA,1901,45
2,FLORA,1902,42
2,FLORA,1903,18
2,FLORA,1904,21
2,FLORA,1905,23
2,FLORA,1906,24
2,FLORA,1907,27
2,FLORA,1908,34
2,FLORA,1909,21
2,FLORA,1910,34
2,FLORA,1911,23
2,FLORA,1912,27
2,FLORA,1913,20
2,FLORA,1914,29
2,FLORA,1915,15
2,FLORA,1916,10
2,FLORA,1917,11
2,FLORA,1918,15
2,FLORA,1919,17
2,FLORA,1920,24
2,FLORA,1921,46
2,FLORA,1922,38
2,FLORA,1923,41
2,FLORA,1924,48
2,FLORA,1925,58
2,FLORA,1926,40
2,FLORA,1927,47
2,FLORA,1928,36
2,FLORA,1929,44
2,FLORA,1930,53
2,FLORA,1931,36
2,FLORA,1932,26
2,FLORA,1933,32
2,FLORA,1934,19
2,FLORA,1935,32
2,FLORA,1936,38
2,FLORA,1937,23
2,FLORA,1938,22
2,FLORA,1939,15
2,FLORA,1940,20
2,FLORA,1941,13
2,FLORA,1942,12
2,FLORA,1944,11
2,FLORA,1945,10
2,FLORA,1946,32
2,FLORA,1947,28
2,FLORA,1948,13
2,FLORA,1949,20
2,FLORA,1950,25
2,FLORA,1951,20
2,FLORA,1952,20
2,FLORA,1953,23
2,FLORA,1954,17
2,FLORA,1955,23
2,FLORA,1956,17
2,FLORA,1957,31
2,FLORA,1958,35
2,FLORA,1959,39
2,FLORA,1960,37
2,FLORA,1961,37
2,FLORA,1962,49
2,FLORA,1963,27
2,FLORA,1964,45
2,FLORA,1965,23
2,FLORA,1966,52
2,FLORA,1967,32
2,FLORA,1968,15
2,FLORA,1969,22
2,FLORA,1970,17
2,FLORA,1971,20
2,FLORA,1972,11
2,FLORA,1973,17
2,FLORA,1974,20
2,FLORA,1975,51
2,FLORA,1976,50
2,FLORA,1977,50
2,FLORA,1978,73
2,FLORA,1979,78
2,FLORA,1980,117
2,FLORA,1981,124
2,FLORA,1982,129
2,FLORA,1983,150
2,FLORA,1984,244
2,FLORA,1985,220
2,FLORA,1986,340
2,FLORA,1987,339
2,FLORA,1988,370
2,FLORA,1989,417
2,FLORA,1990,419
2,FLORA,1991,447
2,FLORA,1992,480
2,FLORA,1993,426
2,FLORA,1994,420
2,FLORA,1995,430
2,FLORA,1996,344
2,FLORA,1997,400
2,FLORA,1998,377
2,FLORA,1999,464
2,FLORA,2000,455
2,FLORA,2001,522
2,FLORA,2002,442
2,FLORA,2003,470
2,FLORA,2004,502
2,FLORA,2005,465
2,FLORA,2006,584
2,FLORA,2007,554
2,FLORA,2008,452
2,FLORA,2009,433
2,FLORA,2010,433
2,FLORA,2011,323
2,FLORA,2012,304
2,FLORA,2013,245
2,FLORA,2014,265
2,FLORA,2015,270
2,FLORA,2016,194
2,FLORA,2017,145
2,FLORA,2018,174
2,FLORA,2019,125
2,FLORA,2020,186
2,FLORA,2021,230
2,FLORA,2022,182
2,FLORE,1900,98
2,FLORE,1901,82
2,FLORE,1902,95
2,FLORE,1903,88
2,FLORE,1904,73
2,FLORE,1905,85
2,FLORE,1906,102
2,FLORE,1907,86
2,FLORE,1908,61
2,FLORE,1909,72
2,FLORE,1910,71
2,FLORE,1911,55
2,FLORE,1912,65
2,FLORE,1913,45
2,FLORE,1914,45
2,FLORE,1915,26
2,FLORE,1916,17
2,FLORE,1917,16
2,FLORE,1918,17
2,FLORE,1919,28
2,FLORE,1920,40
2,FLORE,1921,50
2,FLORE,1922,39
2,FLORE,1923,46
2,FLORE,1924,35
2,FLORE,1925,36
2,FLORE,1926,22
2,FLORE,1927,28
2,FLORE,1928,16
2,FLORE,1929,18
2,FLORE,1930,27
2,FLORE,1931,16
2,FLORE,1932,16
2,FLORE,1933,16
2,FLORE,1934,21
2,FLORE,1935,14
2,FLORE,1936,17
2,FLORE,1939,14
2,FLORE,1941,13
2,FLORE,1942,10
2,FLORE,1946,10
2,FLORE,1947,10
2,FLORE,1949,14
2,FLORE,1950,16
2,FLORE,1951,19
2,FLORE,1952,14
2,FLORE,1954,14
2,FLORE,1955,19
2,FLORE,1956,19
2,FLORE,1957,25
2,FLORE,1958,23
2,FLORE,1959,13
2,FLORE,1960,13
2,FLORE,1961,17
2,FLORE,1962,19
2,FLORE,1963,15
2,FLORE,1964,19
2,FLORE,1965,26
2,FLORE,1966,15
2,FLORE,1967,24
2,FLORE,1968,25
2,FLORE,1969,39
2,FLORE,1970,26
2,FLORE,1971,118
2,FLORE,1972,61
2,FLORE,1973,68
2,FLORE,1974,54
2,FLORE,1975,52
2,FLORE,1976,37
2,FLORE,1977,53
2,FLORE,1978,57
2,FLORE,1979,61
2,FLORE,1980,85
2,FLORE,1981,87
2,FLORE,1982,96
2,FLORE,1983,101
2,FLORE,1984,141
2,FLORE,1985,138
2,FLORE,1986,156
2,FLORE,1987,185
2,FLORE,1988,159
2,FLORE,1989,194
2,FLORE,1990,161
2,FLORE,1991,231
2,FLORE,1992,180
2,FLORE,1993,145
2,FLORE,1994,153
2,FLORE,1995,155
2,FLORE,1996,137
2,FLORE,1997,195
2,FLORE,1998,148
2,FLORE,1999,181
2,FLORE,2000,180
2,FLORE,2001,165
2,FLORE,2002,174
2,FLORE,2003,145
2,FLORE,2004,153
2,FLORE,2005,170
2,FLORE,2006,178
2,FLORE,2007,190
2,FLORE,2008,117
2,FLORE,2009,127
2,FLORE,2010,111
2,FLORE,2011,94
2,FLORE,2012,92
2,FLORE,2013,64
2,FLORE,2014,68
2,FLORE,2015,36
2,FLORE,2016,42
2,FLORE,2017,57
2,FLORE,2018,56
2,FLORE,2019,53
2,FLORE,2020,50
2,FLORE,2021,63
2,FLORE,2022,51
2,FLORENCE,1900,53
2,FLORENCE,1901,58
2,FLORENCE,1902,63
2,FLORENCE,1903,55
2,FLORENCE,1904,51
2,FLORENCE,1905,68
2,FLORENCE,1906,66
2,FLORENCE,1907,55
2,FLORENCE,1908,46
2,FLORENCE,1909,51
2,FLORENCE,1910,61
2,FLORENCE,1911,72
2,FLORENCE,1912,58
2,FLORENCE,1913,42
2,FLORENCE,1914,52
2,FLORENCE,1915,31
2,FLORENCE,1916,13
2,FLORENCE,1917,15
2,FLORENCE,1918,26
2,FLORENCE,1919,34
2,FLORENCE,1920,48
2,FLORENCE,1921,61
2,FLORENCE,1922,42
2,FLORENCE,1923,47
2,FLORENCE,1924,47
2,FLORENCE,1925,48
2,FLORENCE,1926,40
2,FLORENCE,1927,40
2,FLORENCE,1928,44
2,FLORENCE,1929,34
2,FLORENCE,1930,54
2,FLORENCE,1931,56
2,FLORENCE,1932,44
2,FLORENCE,1933,40
2,FLORENCE,1934,53
2,FLORENCE,1935,53
2,FLORENCE,1936,46
2,FLORENCE,1937,58
2,FLORENCE,1938,54
2,FLORENCE,1939,34
2,FLORENCE,1940,34
2,FLORENCE,1941,49
2,FLORENCE,1942,59
2,FLORENCE,1943,88
2,FLORENCE,1944,106
2,FLORENCE,1945,145
2,FLORENCE,1946,226
2,FLORENCE,1947,259
2,FLORENCE,1948,295
2,FLORENCE,1949,326
2,FLORENCE,1950,411
2,FLORENCE,1951,479
2,FLORENCE,1952,503
2,FLORENCE,1953,614
2,FLORENCE,1954,872
2,FLORENCE,1955,1105
2,FLORENCE,1956,1398
2,FLORENCE,1957,1653
2,FLORENCE,1958,1830
2,FLORENCE,1959,2405
2,FLORENCE,1960,3209
2,FLORENCE,1961,4319
2,FLORENCE,1962,5285
2,FLORENCE,1963,6085
2,FLORENCE,1964,7026
2,FLORENCE,1965,7859
2,FLORENCE,1966,7174
2,FLORENCE,1967,7854
2,FLORENCE,1968,8267
2,FLORENCE,1969,8031
2,FLORENCE,1970,7376
2,FLORENCE,1971,6537
2,FLORENCE,1972,6357
2,FLORENCE,1973,5076
2,FLORENCE,1974,3573
2,FLORENCE,1975,3374
2,FLORENCE,1976,3142
2,FLORENCE,1977,3149
2,FLORENCE,1978,2637
2,FLORENCE,1979,2562
2,FLORENCE,1980,2539
2,FLORENCE,1981,2300
2,FLORENCE,1982,2062
2,FLORENCE,1983,1790
2,FLORENCE,1984,1578
2,FLORENCE,1985,1355
2,FLORENCE,1986,1315
2,FLORENCE,1987,1147
2,FLORENCE,1988,1031
2,FLORENCE,1989,956
2,FLORENCE,1990,779
2,FLORENCE,1991,772
2,FLORENCE,1992,609
2,FLORENCE,1993,498
2,FLORENCE,1994,425
2,FLORENCE,1995,311
2,FLORENCE,1996,263
2,FLORENCE,1997,207
2,FLORENCE,1998,163
2,FLORENCE,1999,160
2,FLORENCE,2000,127
2,FLORENCE,2001,119
2,FLORENCE,2002,79
2,FLORENCE,2003,30
2,FLORENCE,2004,56
2,FLORENCE,2005,48
2,FLORENCE,2006,35
2,FLORENCE,2007,15
2,FLORENCE,2009,24
2,FLORENCE,2010,13
2,FLORENCE,2011,20
2,FLORENCE,2013,10
2,FLORENTINE,1900,82
2,FLORENTINE,1901,103
2,FLORENTINE,1902,95
2,FLORENTINE,1903,85
2,FLORENTINE,1904,83
2,FLORENTINE,1905,103
2,FLORENTINE,1906,94
2,FLORENTINE,1907,98
2,FLORENTINE,1908,97
2,FLORENTINE,1909,80
2,FLORENTINE,1910,101
2,FLORENTINE,1911,63
2,FLORENTINE,1912,62
2,FLORENTINE,1913,69
2,FLORENTINE,1914,72
2,FLORENTINE,1915,32
2,FLORENTINE,1916,20
2,FLORENTINE,1917,17
2,FLORENTINE,1918,26
2,FLORENTINE,1919,24
2,FLORENTINE,1920,52
2,FLORENTINE,1921,43
2,FLORENTINE,1922,34
2,FLORENTINE,1923,55
2,FLORENTINE,1924,36
2,FLORENTINE,1925,37
2,FLORENTINE,1926,24
2,FLORENTINE,1927,29
2,FLORENTINE,1928,21
2,FLORENTINE,1929,14
2,FLORENTINE,1930,11
2,FLORENTINE,1932,19
2,FLORENTINE,1933,15
2,FLORENTINE,1935,16
2,FLORENTINE,1937,17
2,FLORENTINE,1991,13
2,FLORENTINE,1992,12
2,FLORENTINE,1996,11
2,FLORENTINE,1997,17
2,FLORENTINE,1998,19
2,FLORENTINE,2000,10
2,FLORENTINE,2008,10
2,FLORESTINE,1904,14
2,FLORESTINE,1905,11
2,FLORESTINE,1907,11
2,FLORESTINE,1908,10
2,FLORETTE,1965,10
2,FLORIANE,1952,17
2,FLORIANE,1953,13
2,FLORIANE,1955,15
2,FLORIANE,1957,15
2,FLORIANE,1958,11
2,FLORIANE,1959,23
2,FLORIANE,1960,15
2,FLORIANE,1961,18
2,FLORIANE,1962,20
2,FLORIANE,1963,27
2,FLORIANE,1964,10
2,FLORIANE,1965,18
2,FLORIANE,1966,30
2,FLORIANE,1967,43
2,FLORIANE,1968,14
2,FLORIANE,1969,48
2,FLORIANE,1970,12
2,FLORIANE,1971,40
2,FLORIANE,1972,48
2,FLORIANE,1973,24
2,FLORIANE,1974,25
2,FLORIANE,1975,41
2,FLORIANE,1976,59
2,FLORIANE,1977,80
2,FLORIANE,1978,73
2,FLORIANE,1979,99
2,FLORIANE,1980,194
2,FLORIANE,1981,313
2,FLORIANE,1982,348
2,FLORIANE,1983,311
2,FLORIANE,1984,729
2,FLORIANE,1985,608
2,FLORIANE,1986,720
2,FLORIANE,1987,825
2,FLORIANE,1988,814
2,FLORIANE,1989,964
2,FLORIANE,1990,993
2,FLORIANE,1991,1027
2,FLORIANE,1992,1015
2,FLORIANE,1993,971
2,FLORIANE,1994,818
2,FLORIANE,1995,764
2,FLORIANE,1996,754
2,FLORIANE,1997,719
2,FLORIANE,1998,618
2,FLORIANE,1999,470
2,FLORIANE,2000,387
2,FLORIANE,2001,340
2,FLORIANE,2002,303
2,FLORIANE,2003,279
2,FLORIANE,2004,226
2,FLORIANE,2005,160
2,FLORIANE,2006,140
2,FLORIANE,2007,53
2,FLORIANE,2008,67
2,FLORIANE,2009,37
2,FLORIANE,2010,17
2,FLORIANE,2011,24
2,FLORIANE,2012,13
2,FLORIANE,2013,14
2,FLORIANE,2014,13
2,FLORIANNE,1998,13
2,FLORIE,1981,19
2,FLORIE,1982,17
2,FLORIE,1984,332
2,FLORIE,1985,154
2,FLORIE,1986,171
2,FLORIE,1987,203
2,FLORIE,1988,111
2,FLORIE,1989,55
2,FLORIE,1990,49
2,FLORIE,1991,56
2,FLORIE,1992,33
2,FLORIE,1993,11
2,FLORIE,1995,15
2,FLORIE,1996,17
2,FLORIE,1997,12
2,FLORIE,1998,19
2,FLORINE,1900,23
2,FLORINE,1901,26
2,FLORINE,1902,25
2,FLORINE,1903,18
2,FLORINE,1904,33
2,FLORINE,1905,26
2,FLORINE,1906,22
2,FLORINE,1907,27
2,FLORINE,1908,24
2,FLORINE,1909,20
2,FLORINE,1910,21
2,FLORINE,1911,18
2,FLORINE,1912,24
2,FLORINE,1913,20
2,FLORINE,1914,15
2,FLORINE,1922,23
2,FLORINE,1923,20
2,FLORINE,1927,13
2,FLORINE,1928,10
2,FLORINE,1930,10
2,FLORINE,1934,10
2,FLORINE,1975,10
2,FLORINE,1979,12
2,FLORINE,1980,26
2,FLORINE,1981,20
2,FLORINE,1982,62
2,FLORINE,1983,45
2,FLORINE,1984,78
2,FLORINE,1985,89
2,FLORINE,1986,135
2,FLORINE,1987,184
2,FLORINE,1988,211
2,FLORINE,1989,283
2,FLORINE,1990,322
2,FLORINE,1991,439
2,FLORINE,1992,465
2,FLORINE,1993,388
2,FLORINE,1994,492
2,FLORINE,1995,529
2,FLORINE,1996,567
2,FLORINE,1997,516
2,FLORINE,1998,595
2,FLORINE,1999,500
2,FLORINE,2000,472
2,FLORINE,2001,430
2,FLORINE,2002,466
2,FLORINE,2003,421
2,FLORINE,2004,319
2,FLORINE,2005,272
2,FLORINE,2006,245
2,FLORINE,2007,200
2,FLORINE,2008,124
2,FLORINE,2009,118
2,FLORINE,2010,96
2,FLORINE,2011,81
2,FLORINE,2012,52
2,FLORINE,2013,50
2,FLORINE,2014,60
2,FLORINE,2015,39
2,FLORINE,2016,34
2,FLORINE,2017,10
2,FLORINE,2018,13
2,FLORINE,2019,12
2,FLORINE,2022,10
2,FORTUNEE,1900,12
2,FORTUNEE,1902,17
2,FORTUNEE,1903,14
2,FORTUNEE,1908,18
2,FORTUNEE,1909,15
2,FORTUNEE,1910,18
2,FORTUNEE,1912,11
2,FORTUNEE,1913,21
2,FORTUNEE,1914,11
2,FORTUNEE,1915,12
2,FORTUNEE,1919,11
2,FORTUNEE,1921,15
2,FORTUNEE,1925,11
2,FORTUNEE,1929,13
2,FORTUNEE,1931,11
2,FORTUNEE,1932,11
2,FORTUNEE,1935,11
2,FORTUNEE,1949,10
2,FOULEMATA,1985,10
2,FOUZIA,1964,16
2,FOUZIA,1966,15
2,FOUZIA,1967,24
2,FOUZIA,1968,14
2,FOUZIA,1969,21
2,FOUZIA,1970,22
2,FOUZIA,1971,25
2,FOUZIA,1972,33
2,FOUZIA,1973,43
2,FOUZIA,1974,50
2,FOUZIA,1975,47
2,FOUZIA,1976,63
2,FOUZIA,1977,48
2,FOUZIA,1978,49
2,FOUZIA,1979,50
2,FOUZIA,1980,64
2,FOUZIA,1981,68
2,FOUZIA,1982,75
2,FOUZIA,1983,69
2,FOUZIA,1984,47
2,FOUZIA,1985,37
2,FOUZIA,1986,27
2,FOUZIA,1987,17
2,FOUZIA,1988,23
2,FOUZIA,1989,21
2,FOUZIA,1990,20
2,FRANCA,1957,12
2,FRANCA,1958,21
2,FRANCA,1959,27
2,FRANCA,1960,27
2,FRANCA,1961,26
2,FRANCA,1962,30
2,FRANCA,1963,33
2,FRANCA,1964,40
2,FRANCA,1965,34
2,FRANCA,1966,18
2,FRANCA,1967,19
2,FRANCA,1968,15
2,FRANCA,1969,11
2,FRANCE,1900,46
2,FRANCE,1901,65
2,FRANCE,1902,62
2,FRANCE,1903,88
2,FRANCE,1904,101
2,FRANCE,1905,75
2,FRANCE,1906,100
2,FRANCE,1907,121
2,FRANCE,1908,109
2,FRANCE,1909,120
2,FRANCE,1910,135
2,FRANCE,1911,182
2,FRANCE,1912,158
2,FRANCE,1913,220
2,FRANCE,1914,707
2,FRANCE,1915,1113
2,FRANCE,1916,607
2,FRANCE,1917,425
2,FRANCE,1918,467
2,FRANCE,1919,313
2,FRANCE,1920,318
2,FRANCE,1921,264
2,FRANCE,1922,228
2,FRANCE,1923,239
2,FRANCE,1924,273
2,FRANCE,1925,305
2,FRANCE,1926,244
2,FRANCE,1927,250
2,FRANCE,1928,297
2,FRANCE,1929,261
2,FRANCE,1930,260
2,FRANCE,1931,242
2,FRANCE,1932,267
2,FRANCE,1933,289
2,FRANCE,1934,306
2,FRANCE,1935,263
2,FRANCE,1936,305
2,FRANCE,1937,296
2,FRANCE,1938,337
2,FRANCE,1939,553
2,FRANCE,1940,733
2,FRANCE,1941,668
2,FRANCE,1942,595
2,FRANCE,1943,603
2,FRANCE,1944,771
2,FRANCE,1945,712
2,FRANCE,1946,547
2,FRANCE,1947,450
2,FRANCE,1948,359
2,FRANCE,1949,297
2,FRANCE,1950,265
2,FRANCE,1951,232
2,FRANCE,1952,220
2,FRANCE,1953,212
2,FRANCE,1954,160
2,FRANCE,1955,140
2,FRANCE,1956,196
2,FRANCE,1957,193
2,FRANCE,1958,189
2,FRANCE,1959,167
2,FRANCE,1960,195
2,FRANCE,1961,167
2,FRANCE,1962,168
2,FRANCE,1963,182
2,FRANCE,1964,212
2,FRANCE,1965,335
2,FRANCE,1966,267
2,FRANCE,1967,315
